id,userid,post_count,text,post_time
3785,e076953cd3fcf8927b8f21574c0890f3,41,"Too excited to sleep, and this is a bad thing.",02/04/2011 06:05
3786,e076953cd3fcf8927b8f21574c0890f3,41,Exhausted after a wonderful day that I will never forget. Pamela and Joel forever!!! :) <3,03/04/2011 04:51
3787,e076953cd3fcf8927b8f21574c0890f3,41,Has her bridesmaid dress!,05/03/2011 01:46
3788,e076953cd3fcf8927b8f21574c0890f3,41,It baffles me that some people never dream of flying.,07/03/2011 21:14
3789,e076953cd3fcf8927b8f21574c0890f3,41,So many exciting things all happening at once!!!,07/04/2011 19:29
3790,e076953cd3fcf8927b8f21574c0890f3,41,"OMG! My blog has almost 100 more hits since last time I checked, which granted, has been about two weeks . . . but STILL! Man . . . I never knew a number could be so inspiring.",08/03/2011 23:51
3791,e076953cd3fcf8927b8f21574c0890f3,41,The meaning of life is meaning,09/03/2011 07:46
3792,e076953cd3fcf8927b8f21574c0890f3,41,<3 Grapefruit soda!,11/03/2011 18:42
3793,e076953cd3fcf8927b8f21574c0890f3,41,you make beautiful things out of the dust,14/03/2011 02:12
3794,e076953cd3fcf8927b8f21574c0890f3,41,"I think that more people need to post wedding pictures, because I don't have any of my own.",14/04/2011 05:26
3795,e076953cd3fcf8927b8f21574c0890f3,41,"Ok, so my neighbors have been listening to kissed by a rose on repeat for the past hour . . . it is a good song, but this seems a bit excessive.",15/03/2011 01:03
3796,e076953cd3fcf8927b8f21574c0890f3,41,I'm loving having homework again!,15/04/2011 05:24
3797,e076953cd3fcf8927b8f21574c0890f3,41,time goes faster when everything is changing all at once,16/03/2011 03:46
3798,e076953cd3fcf8927b8f21574c0890f3,41,"It's times like this that I'm glad for the contrast. It's what makes life beautifully complicated. Textured. Without it, I would be horribly bored.",16/04/2011 22:32
3799,e076953cd3fcf8927b8f21574c0890f3,41,Oh for the love of sarcasm!,17/03/2011 18:13
3800,e076953cd3fcf8927b8f21574c0890f3,41,"Dear college, I miss you.",17/04/2011 15:42
3801,e076953cd3fcf8927b8f21574c0890f3,41,"God lets us see to the curve in the road. :) All he asks is that we walk to that curve, and look around the corner, to the rest of the road that he has planned for us that we can't see yet.",18/04/2011 02:08
3802,e076953cd3fcf8927b8f21574c0890f3,41,Kinda forgot what it was like being forced to force that artistic inspired moment. . . .,18/04/2011 17:38
3803,e076953cd3fcf8927b8f21574c0890f3,41,"I wish my hair could grow twice as long overnight, so I could finally cut it the way I want to. But alas, I will have to keep waiting and waiting and waiting. Probably for another stupid year.",20/03/2011 03:39
3804,e076953cd3fcf8927b8f21574c0890f3,41,Thank you God!!!!,20/04/2011 03:58
3805,e076953cd3fcf8927b8f21574c0890f3,41,I wonder if facebook will be studied like history 100 years from now. If students will have to write papers about our culture based on status updates . . .,21/03/2011 21:46
3806,e076953cd3fcf8927b8f21574c0890f3,41,"I have a new phone, and a new number. Text me if you want me to have yours! 651-368-4294",22/03/2011 22:26
3807,e076953cd3fcf8927b8f21574c0890f3,41,I'm excited for the new Dr. Who . . . I hope it's good.,22/04/2011 07:04
3808,e076953cd3fcf8927b8f21574c0890f3,41,I had fun making pie today!,24/04/2011 07:18
3809,e076953cd3fcf8927b8f21574c0890f3,41,I live like a hermit inside of my ipod. :),24/04/2011 19:01
3810,e076953cd3fcf8927b8f21574c0890f3,41,"If anybody has any ideas for non tacky wedding decorations that are orange yellow, and turquoise, but don't look like they are autumn, or Halloween decorations . . . let me know. I'm running out of inspiration all of a sudden.",26/02/2011 22:40
3811,e076953cd3fcf8927b8f21574c0890f3,41,I never was a good imposter,26/03/2011 03:48
3812,e076953cd3fcf8927b8f21574c0890f3,41,Icicle Bicycle <3,29/03/2011 05:17
3813,e9970fe8848e9505b52d414d81611de8,31,Bedtime. <3,01/02/2011 03:43
3814,e9970fe8848e9505b52d414d81611de8,31,I <3 Eren Dainjer Watts she's the bestest :D,03/02/2011 03:12
3815,e9970fe8848e9505b52d414d81611de8,31,I <3 Alexx Harrison she is the bestest most amazing person in the world!!!,03/02/2011 03:15
3816,e9970fe8848e9505b52d414d81611de8,31,I <3 Heather Marie Goers she's the bestest person!!!,03/02/2011 03:15
3817,e9970fe8848e9505b52d414d81611de8,31,"So,I'm pimping out Alexx Harrison, Eren Dainjer Watts and Heather Marie Goers. Any takers? They're a bit expensive but worth the money if you like the upscale hookers for like presidents. <3 you",03/02/2011 06:33
3818,e9970fe8848e9505b52d414d81611de8,31,I love psychos. They're awesome.,03/02/2011 08:58
3819,e9970fe8848e9505b52d414d81611de8,31,"had an amazing night with the loves of my life. Chrissy Eller, Jenny Choate, KatieMae Knopp, Kristen Singleton and Ricky Knopp. <3",03/03/2011 07:46
3820,e9970fe8848e9505b52d414d81611de8,31,Today is a good day. =),07/02/2011 22:37
3821,e9970fe8848e9505b52d414d81611de8,31,/Fairy tales can come true You gotta make 'em happen,08/03/2011 04:35
3822,e9970fe8848e9505b52d414d81611de8,31,"You meet thousands of people and none of them really touch you. And then, you meet that one person, and your life is changed forever. <3",08/03/2011 12:06
3823,e9970fe8848e9505b52d414d81611de8,31,"Misses Rams horn with Kara Horstmann, KatieMae Knopp, Kristen Singleton and Elle Socrates.",12/02/2011 01:57
3824,e9970fe8848e9505b52d414d81611de8,31,I don't think I've ever smiled so much such shortly after doing something sooo stupid.,18/01/2011 18:23
3825,e9970fe8848e9505b52d414d81611de8,31,"Sometimes you have to forget how you feel, and remember what you deserve.",19/01/2011 12:05
3826,e9970fe8848e9505b52d414d81611de8,31,Really right now? Really?,19/01/2011 22:41
3827,e9970fe8848e9505b52d414d81611de8,31,Next time I go to saginaw I'm definitely getting me some good 'ole Eudici's pizza and bread sticks... I miss it,20/01/2011 12:47
3828,e9970fe8848e9505b52d414d81611de8,31,Listen to the drummer who strikes a different beat within you.,20/02/2011 09:02
3829,e9970fe8848e9505b52d414d81611de8,31,"Play these records and think of me, I'll wish on mars and think of you.",21/01/2011 18:58
3830,e9970fe8848e9505b52d414d81611de8,31,Where the hell is a reset button,22/01/2011 05:27
3831,e9970fe8848e9505b52d414d81611de8,31,Yay for ear aches,23/02/2011 23:52
3832,e9970fe8848e9505b52d414d81611de8,31,"Raise your hopeful voice, you have a choice.",25/02/2011 10:06
3833,e9970fe8848e9505b52d414d81611de8,31,Thinking of changing my number.,25/02/2011 20:27
3834,e9970fe8848e9505b52d414d81611de8,31,"Make haste, I feel your heart beat",28/02/2011 02:23
3835,e9970fe8848e9505b52d414d81611de8,31,"The way words that you say just fall like rain, I'm drowning in the sounds of your invitation",28/02/2011 07:02
3836,eaeabcfe25866f0455d349bae2450d88,48,Think I might spend the rest of the afternoon watching Let The Right One In and eating ice cream..,01/04/2011 14:39
3837,eaeabcfe25866f0455d349bae2450d88,48,was pleasantly surprised to hear Don't You (Forget About Me) on the radio on the way home. xD And who says there's nothing good on the radio any more? ?,02/03/2011 17:40
3838,eaeabcfe25866f0455d349bae2450d88,48,has been watching Heathers for only eight minutes and it's already epicly quotable :'),04/03/2011 21:19
3839,eaeabcfe25866f0455d349bae2450d88,48,"So you know all these 12-year-old girls who say they have /Bieber Fever/"".. does that mean I have a /""Sevenfold Cold/""?""",05/04/2011 19:17
3840,eaeabcfe25866f0455d349bae2450d88,48,feels like doing Operation Beautiful again.. :),06/03/2011 18:42
3841,eaeabcfe25866f0455d349bae2450d88,48,Question to all my American friends: Do you celebrate Pancake Day over there? o:,08/03/2011 21:28
3842,eaeabcfe25866f0455d349bae2450d88,48,has discovered how amazing golden syrup is on pancakes. :D,08/03/2011 21:54
3843,eaeabcfe25866f0455d349bae2450d88,48,Just found out how to make PSP brushes. :D Happy!,09/03/2011 18:47
3844,eaeabcfe25866f0455d349bae2450d88,48,"had fun discussing world domination plans with Jazzle Tabbs, Ben Philpott, Harley Rees, Becky Jayne Blair, and Josie Barrett today :'D Thanks for cheering me up ?",09/03/2011 20:15
3845,eaeabcfe25866f0455d349bae2450d88,48,"Happy with my B in psychology.. :D Got a D in maths, though that was better than I thought I would get.. :\",10/03/2011 20:26
3846,eaeabcfe25866f0455d349bae2450d88,48,Thanks for the birthday messages ? -hugs everyone-,11/04/2011 06:55
3847,eaeabcfe25866f0455d349bae2450d88,48,Is there college on Friday..?,11/04/2011 21:03
3848,eaeabcfe25866f0455d349bae2450d88,48,really enjoyed shopping with Timmy Langdon and Tasha 'Nigel' Wilkinson~ :) ?,12/03/2011 20:30
3849,eaeabcfe25866f0455d349bae2450d88,48,"Apparently there was some problem in one of the nuclear power stations over in Japan.. nothing huge, just a wall blown down.. b-but I'm really terrified that something worse will happen.. ;_; I-I need a hug D:",12/03/2011 20:58
3850,eaeabcfe25866f0455d349bae2450d88,48,Piano exam went alright this morning.. :D Except sight reading. I completely failed at that.,_
3851,eaeabcfe25866f0455d349bae2450d88,48,"Last night's dream was strange, to say the least.. it involved my ex asking me to fix a piano, a cat who yelled /JULIA!/""",13/03/2011 14:42
3852,eaeabcfe25866f0455d349bae2450d88,48,Would anyone be able to do me a really big favour tomorrow? D: I need a lift back to college from STP at 11.. I'll pay for petrol and stuff~,14/04/2011 17:27
3853,eaeabcfe25866f0455d349bae2450d88,48,"Got 78% on my piano exam, which is a merit! :D Happyyyy~ ?",15/03/2011 17:30
3854,eaeabcfe25866f0455d349bae2450d88,48,"Anna Gallini, Annie Harries, Hazel Mae Hewins, Alistair Hamilton, and Peter 'Zac' Scammell.. as the first five friends that showed up on my profile just now, you are my team in a zombie attack. x3",15/03/2011 21:46
3855,eaeabcfe25866f0455d349bae2450d88,48,Was going to go for a ridiculously long walk today but due to clouds and stuff I stayed home and watched Let The Right One In instead. 'twas very epic. ^_^,16/04/2011 12:59
3856,eaeabcfe25866f0455d349bae2450d88,48,"One more question to do in History, and I shall be homeworkless. :D Well, apart from English coursework..",17/03/2011 21:41
3857,eaeabcfe25866f0455d349bae2450d88,48,"Today was very epic with Nathan Griffiths, Timmy Langdon, and Adam Stephen James~ :D Particularly all the random tadpoles. :')",17/04/2011 19:15
3858,eaeabcfe25866f0455d349bae2450d88,48,Anyone got the same vocal range as Billie Joe Armstrong..? I've got sheet music for â”œÃ©â”¬Ã­Viva La Gloria! but it's for vocals and piano and my voice is too high and I also can't play piano and sing at the same time. xD,18/03/2011 21:47
3859,eaeabcfe25866f0455d349bae2450d88,48,"Today shall forever be known as /the day when the fire alarm randomly decided to go off in the middle of the orchestra concert/"".""",19/03/2011 22:00
3860,eaeabcfe25866f0455d349bae2450d88,48,Might attempt to learn guitar again..,19/04/2011 20:29
3861,eaeabcfe25866f0455d349bae2450d88,48,Oakwood was epic! ^-^ Really glad I finally went on Speed.. pictures will be up soonly ?,20/04/2011 20:37
3862,eaeabcfe25866f0455d349bae2450d88,48,Just watched Wristcutters: A Love Story. I think my heart melted at the ending. xD ?,23/02/2011 15:54
3863,eaeabcfe25866f0455d349bae2450d88,48,wants to make some spiral cookies..,23/02/2011 16:37
3864,eaeabcfe25866f0455d349bae2450d88,48,Lush day today! ^-^ Loving the big round yellow thing that seems to have appeared in the sky..,23/03/2011 17:39
3865,eaeabcfe25866f0455d349bae2450d88,48,Wondering whether Oakwood's open yet. I really feel like going at some point..,23/03/2011 18:51
3866,eaeabcfe25866f0455d349bae2450d88,48,Why are all these random Spanish//Hawaiian people with no mutual friends showing up on my People You May Know? o_O,23/03/2011 21:57
3867,eaeabcfe25866f0455d349bae2450d88,48,^-^ ?,24/02/2011 20:29
3868,eaeabcfe25866f0455d349bae2450d88,48,"English coursework, I hate you very much. :)",26/02/2011 15:26
3869,eaeabcfe25866f0455d349bae2450d88,48,Anyone know if we had maths homework? D:,27/03/2011 21:06
3870,eaeabcfe25866f0455d349bae2450d88,48,Just sent my video of Dana drinking from the tap to You've Been Framed. xD,28/03/2011 19:52
3871,eaeabcfe25866f0455d349bae2450d88,48,Bandslash: the reason I can no longer imagine Zacky Vengeance as straight. :'D,29/03/2011 16:53
3872,eaeabcfe25866f0455d349bae2450d88,48,"I really kind of want to write an angsty unrequited love song called /In Soviet Russia You Love Me/"". :')""",29/03/2011 17:10
3873,eaeabcfe25866f0455d349bae2450d88,48,Really gutted that I didn't get to see The Scary Guy today. D:,30/03/2011 17:48
3874,ec3dc451b8a811f05ace158a0d76e32e,22,"At the risk of sounding like a conspiricy nut, news said he killed last week. President Obama said to day he autorized the attack on his compound. But news said he died last week. How long does DNA testing take?",02/05/2011 04:05
3875,ec3dc451b8a811f05ace158a0d76e32e,22,why,08/06/2011 13:04
3876,ec3dc451b8a811f05ace158a0d76e32e,22,"If youve never seen Sin city the movie I suggest it. Cant sleep tonight so I wrote some thing for you. Iv smoked to much this last week, done things I havnt in a long while. I just need one thing, Smuggle, I dont want to go back to the old way please just hear my words.",15/06/2011 07:50
3877,ec3dc451b8a811f05ace158a0d76e32e,22,"Made egg sandwiches, not the same",19/06/2011 08:51
3878,ec3dc451b8a811f05ace158a0d76e32e,22,"coffee at the break, good morning but Im missing some thing",20/06/2011 14:14
3879,ec3dc451b8a811f05ace158a0d76e32e,22,I wish I had a time machine,20/06/2011 19:34
3880,ec3dc451b8a811f05ace158a0d76e32e,22,Every ones second,21/05/2011 07:14
3881,ec3dc451b8a811f05ace158a0d76e32e,22,why are most people morning people or at least day people? Why are there not more night owls?,22/06/2011 07:18
3882,ec3dc451b8a811f05ace158a0d76e32e,22,Very quite night,24/06/2011 08:45
3883,ec3dc451b8a811f05ace158a0d76e32e,22,"Raoul Duke: Look, there's two women fucking a polar bear! Dr. Gonzo: Don't tell me these things. Not now man.",25/06/2011 14:57
3884,ec3dc451b8a811f05ace158a0d76e32e,22,Gorgeous day out to day,26/06/2011 01:48
3885,ec3dc451b8a811f05ace158a0d76e32e,22,Got some much needed sleep feel all most human,26/06/2011 23:30
3886,f358b75c71d85c91ec0452c6114e3b15,38,"Never dissmiss anyone, Alway listen to what other people have to say, because you never know where the next great idea wil come from'",02/03/2011 12:30
3887,f358b75c71d85c91ec0452c6114e3b15,38,I have to say my speech in about 2 hours :S,04/03/2011 05:38
3888,f358b75c71d85c91ec0452c6114e3b15,38,At jordans house sheltering from the heat the sun was laughing his evil laugh at me :),05/02/2011 04:58
3889,f358b75c71d85c91ec0452c6114e3b15,38,Cleaned up Australia :),06/03/2011 02:02
3890,f358b75c71d85c91ec0452c6114e3b15,38,Had a great day today :) I did something usefull and I got to go movies :),06/03/2011 07:01
3891,f358b75c71d85c91ec0452c6114e3b15,38,God taught us music in physics :),07/02/2011 05:35
3892,f358b75c71d85c91ec0452c6114e3b15,38,My ipod just had a white screen and it wouldnt go away and then while I was having a panic attack I tried pressing a bunch of things and I fixed it :) I am so smart,07/02/2011 10:37
3893,f358b75c71d85c91ec0452c6114e3b15,38,I haved proved in physics that joshua's hair is the greatest source for static electricity :),07/03/2011 08:19
3894,f358b75c71d85c91ec0452c6114e3b15,38,I proved a physics textbook wrong :D,08/02/2011 05:17
3895,f358b75c71d85c91ec0452c6114e3b15,38,Anyone know what rationalism is ( In a political terms ) But dont tell me it is mid way between idealism and internationalism,09/02/2011 06:38
3896,f358b75c71d85c91ec0452c6114e3b15,38,I got my glassess :D I can read things again :),11/02/2011 05:34
3897,f358b75c71d85c91ec0452c6114e3b15,38,I am in the Newspaper :D,11/03/2011 06:39
3898,f358b75c71d85c91ec0452c6114e3b15,38,"Had a awesome time at the movies today with, my wingman, My bestfreind,Twin and jordan :)",12/03/2011 09:09
3899,f358b75c71d85c91ec0452c6114e3b15,38,Hahaha I finished my homework and to think it only took 2 and a half hours :),13/02/2011 09:27
3900,f358b75c71d85c91ec0452c6114e3b15,38,:) Having an awesome conversation with danielle :),15/03/2011 09:15
3901,f358b75c71d85c91ec0452c6114e3b15,38,Like and I'll rate u out of 10 :),16/02/2011 11:35
